canonical_key,artist,track,old_watch_url,old_video_id,new_watch_url,new_video_id,status,resolver_reason
sp:6yTPBtEggdlBgGEUL94sn1,Sir Simon Rattle,"Tchaikovsky: The Nutcracker, Op. 71, Act I, Scene 1: No. 3, Children's Galop and Entry of the Parents",https://www.youtube.com/watch?v=HxwWIt3P_QI,HxwWIt3P_QI,https://www.youtube.com/watch?v=ujyfDxwmVcE,ujyfDxwmVcE,unplayable_replaced_by_resolver,"cache hit: Tchaikovsky The Nutcracker Op. 71 Act I Scene 1 No. 3 Childrens Galop and Entry of the Parents | Berliner Philharmoniker | views=48,451"
sp:19YNsHxA6uoKLcVVphJ7ZX,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 2,https://www.youtube.com/watch?v=9qwF5J-G9aM,9qwF5J-G9aM,https://www.youtube.com/watch?v=An_oxo_alk4,An_oxo_alk4,unplayable_replaced_by_resolver,"cache hit: Drachenzähmen leicht gemacht 3 - Teil 2 | Drachenzähmen leicht gemacht - Topic | views=70,898"
sp:5PIgwTDsrWXvW7VU6QCEOf,Diana Ross,Ain't No Mountain High Enough - Edit Version,https://www.youtube.com/watch?v=8BkWROpr5OE,8BkWROpr5OE,https://www.youtube.com/watch?v=8BkWROpr5OE,8BkWROpr5OE,kept_direct_playable,
sp:0SKaQaSt8I3Fjs2mVFRgyl,Sir Neville Marriner,Cantata No. 208 'Sheep may safely graze' (arr. Marinner),https://www.youtube.com/watch?v=VP04riScKEA,VP04riScKEA,https://www.youtube.com/watch?v=ZIUCRXMM4pE,ZIUCRXMM4pE,unplayable_replaced_by_resolver,"cache hit: J. S. Bach: Cantata Nº 208, 'Sheep May Safely Graze', BWV 208 | The72NamesOfGOD | views=1,215,843"
sp:7HTPFN5LHB6WM81xly0OyN,Thomas Karallus,Drachenzähmen leicht gemacht 3 - Teil 3,https://www.youtube.com/watch?v=KDPIdtzAxZo,KDPIdtzAxZo,https://www.youtube.com/watch?v=z5TizIlQVS4,z5TizIlQVS4,unplayable_resolver_returned_unplayable,"cache hit: Drachenzähmen leicht gemacht 3 - Teil 3 | Drachenzähmen leicht gemacht - Topic | views=65,857"
sp:2RTkdHBUb5UCg36tcX6C7D,Simone & Simaria,Meu Violão E O Nosso Cachorro - Ao Vivo,https://www.youtube.com/watch?v=qGC4Tx9HkjQ,qGC4Tx9HkjQ,https://www.youtube.com/watch?v=R-SYPx9424I,R-SYPx9424I,unplayable_replaced_by_resolver,"cache hit: Simone & Simaria - Meu Violão E O Nosso Cachorro (Ao Vivo) | Simone e Simaria | views=33,631,897"
sp:0rah9IidLXN2jLo8SMjBuD,Philharmonia Orchestra,"Violin Concerto in D Major, Op. 61: II. Larghetto",https://www.youtube.com/watch?v=f0cQdU-tjgg,f0cQdU-tjgg,https://www.youtube.com/watch?v=f0cQdU-tjgg,f0cQdU-tjgg,kept_direct_playable,
sp:5JUZN3APQOGsw7LJZYEjmU,Sir Neville Marriner,Capriol Suite: 5. Pied-en- l'air,https://www.youtube.com/watch?v=1yq90OILpIM,1yq90OILpIM,https://www.youtube.com/watch?v=1yq90OILpIM,1yq90OILpIM,kept_direct_playable,
sp:2X2VqQsOFE2TxXTLHu63K2,LMFAO,Let The Bass Kick In Miami Girl - The Only Way Is Essex Mix,https://www.youtube.com/watch?v=LxHinm1lA30,LxHinm1lA30,https://www.youtube.com/watch?v=LxHinm1lA30,LxHinm1lA30,kept_direct_playable,
sp:0RPconiPxIzgQy7no9vvil,George Frideric Handel,"Rinaldo, HWV 7a, Act II, Scene 4: Lascia ch'io pianga - Arr. for French Horn",https://www.youtube.com/watch?v=kLyjzS5epVw,kLyjzS5epVw,https://www.youtube.com/watch?v=m19wQ2CeKKM,m19wQ2CeKKM,unplayable_replaced_by_resolver,"cache hit: George Frideric Handel : Rinaldo, HWV 7b: Lascia Ch'io Pianga - Arr. for Trumpet and Organ | Classical Experience | views=1,291"
sp:6fsyfaiWEMyj673IhR669G,Teufelskicker,96 - Tausendundein Tor! - Teil 08,https://www.youtube.com/watch?v=NxZJcO5EBwA,NxZJcO5EBwA,https://www.youtube.com/watch?v=NxZJcO5EBwA,NxZJcO5EBwA,kept_direct_playable,
sp:2PNQn586IZGtwOAKwtEFBn,Franz Schubert,"Variations on an Original Theme in A-Flat Major, D. 813: VI. Variation V",https://www.youtube.com/watch?v=UHJKqROBoII,UHJKqROBoII,https://www.youtube.com/watch?v=UHJKqROBoII,UHJKqROBoII,kept_direct_playable,
sp:0gxQmk1VyK2dprLpKqWKQf,London Philharmonic Orchestra,"Piano Concerto in C-Sharp Minor, FP 146: I. Allegretto commodo - Live",https://www.youtube.com/watch?v=bW0_7aBNxzE,bW0_7aBNxzE,https://www.youtube.com/watch?v=bW0_7aBNxzE,bW0_7aBNxzE,kept_direct_playable,
sp:5aDoUmxBsbdpS16alksb5Z,Bing Crosby,Do You Hear What I Hear? - Remastered 2006,https://www.youtube.com/watch?v=dbMRXcPXtX8,dbMRXcPXtX8,https://www.youtube.com/watch?v=PrYc5KYj0Pw,PrYc5KYj0Pw,unplayable_replaced_by_resolver,"cache hit: Bing Crosby, London Symphony Orchestra - Do You Hear What I Hear (Visualiser) | Bing Crosby | views=1,095,282"
sp:35436ddSANnATz1eBT5FAY,Ricardo Montaner,Me va a extrañar (aka Unchain My Heart),https://www.youtube.com/watch?v=OHryjoTl5NA,OHryjoTl5NA,https://www.youtube.com/watch?v=OHryjoTl5NA,OHryjoTl5NA,kept_direct_playable,
sp:15wdOEqRACMIIzUySPe3DF,Santiago Ziesmer,"Gaston Reprise - Reprise / aus ""Die Schöne und das Biest""/Deutscher Film-Soundtrack",https://www.youtube.com/watch?v=0KZRwQM5WLk,0KZRwQM5WLk,https://www.youtube.com/watch?v=0KZRwQM5WLk,0KZRwQM5WLk,kept_direct_playable,
sp:5Uy4eEl1XPxjLREi81AR2j,FIFA Sound,All My Life - FIFAe Theme - Lærke Lærke Remix,https://www.youtube.com/watch?v=p-EdWaWfFe8,p-EdWaWfFe8,https://www.youtube.com/watch?v=p-EdWaWfFe8,p-EdWaWfFe8,unplayable_resolver_returned_unplayable,reranked resolver candidate: All My Life – FIFAe Theme (Lærke Lærke Remix) | FIFA Sound - Topic
sp:6Gifhuvyk4uPDGSRrtw8Y6,Franz Schubert,"Schwanengesang, D. 957: Ständchen ""Leise flehen meine Lieder""",https://www.youtube.com/watch?v=0xWxum9MOMQ,0xWxum9MOMQ,https://www.youtube.com/watch?v=0xWxum9MOMQ,0xWxum9MOMQ,kept_direct_playable,
sp:3SnLLo67o5j6SKnA8aphf6,Christian Rode,Kapitel 2.3 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=e22Fl6a8T5I,e22Fl6a8T5I,https://www.youtube.com/watch?v=e22Fl6a8T5I,e22Fl6a8T5I,kept_direct_playable,
sp:3vJWsOsq4BtJPz3a0lXtjE,Christian Rode,Kapitel 1.3 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=e22Fl6a8T5I,e22Fl6a8T5I,https://www.youtube.com/watch?v=e22Fl6a8T5I,e22Fl6a8T5I,kept_direct_playable,
sp:0jHjV5YnjEi9b0BrdCfh4R,Wiener Philharmoniker,"Symphony No. 2 In C Minor - ""Resurrection"" / 1st Movement - Allegro maestoso (Totenfeier): Im Tempo nachgeben",https://www.youtube.com/watch?v=pkuyhQHUXec,pkuyhQHUXec,https://www.youtube.com/watch?v=pkuyhQHUXec,pkuyhQHUXec,kept_direct_playable,
sp:67KjzQfkZvrwibD4dGLyOs,George Frideric Handel,Ode to Joy to the World,https://www.youtube.com/watch?v=F2uJlvXGLFg,F2uJlvXGLFg,https://www.youtube.com/watch?v=iPz40a183-Y,iPz40a183-Y,unplayable_replaced_by_resolver,"cache hit: George Frideric Handel, Joy to the World | Naxos | views=74,197"
sp:6hiTJ5xDduRZHEMX0lI0ZN,FIFA Sound,Kazi - FIFAe Theme - JJ PAULO Remix,https://www.youtube.com/watch?v=Fub6nV1C8ts,Fub6nV1C8ts,https://www.youtube.com/watch?v=Fub6nV1C8ts,Fub6nV1C8ts,kept_direct_playable,
sp:17EEd5lZaDlR3129R5WIF1,White Noise for Babies,"Clean White Noise - Loopable, No Fade",https://www.youtube.com/watch?v=8h8p7TOykK8,8h8p7TOykK8,https://www.youtube.com/watch?v=itwzrptfJdQ,itwzrptfJdQ,unplayable_replaced_by_resolver,"cache hit: White Noise for Babies | 10 Hours of Soothing Sound to Calm Colic, Stop Crying and Help Sleep | White Noise for Babies | views=244,902"
sp:6buh0bqQ4Xkr5i23tupAEf,TKKG,225 - Tanz mit der Giftschlange - Teil 05,https://www.youtube.com/watch?v=im5Nyz5JPbg,im5Nyz5JPbg,https://www.youtube.com/watch?v=Tqu-w7Z2co4,Tqu-w7Z2co4,unplayable_replaced_by_resolver,reranked resolver candidate: TKKG - Folge 5 - Das Geheimnis der chinesischen Vase | Vintage & Retro
sp:1TYFswruNJhc9SEefHh9Ov,TKKG,225 - Tanz mit der Giftschlange - Teil 04,https://www.youtube.com/watch?v=im5Nyz5JPbg,im5Nyz5JPbg,https://www.youtube.com/watch?v=PKn7fHveFDc,PKn7fHveFDc,unplayable_replaced_by_resolver,reranked resolver candidate: TKKG - Folge 4 - Der Schlangenmensch 🐍 | Vintage & Retro
sp:2lDcq6gFN9W5yXHk0NU7ve,Los Fabulosos Cadillacs,Calaveras Y Diablitos - Versión Remasterizada 2008,https://www.youtube.com/watch?v=UUc1PheN2wM,UUc1PheN2wM,https://www.youtube.com/watch?v=UUc1PheN2wM,UUc1PheN2wM,kept_direct_playable,
sp:70p8XG5Xgjk7OXnt3R2gIb,Johannes Brahms,"16 Waltzes, Op. 39 (Version for Piano Duet): No. 15 in A-Flat Major",https://www.youtube.com/watch?v=QSWDUcuiihQ,QSWDUcuiihQ,https://www.youtube.com/watch?v=QSWDUcuiihQ,QSWDUcuiihQ,kept_direct_playable,
sp:5vxlWjEYFZc8kdGbkiZprt,Dina Rae,2021 - G-Spot HHS Remix,https://www.youtube.com/watch?v=5pPcxXTN5n8,5pPcxXTN5n8,https://www.youtube.com/watch?v=5pPcxXTN5n8,5pPcxXTN5n8,kept_direct_playable,
sp:1Z1djS3nT9B3TqHsec2l7n,FIFA Sound,FREE - FIFAe Theme - DANO Remix,https://www.youtube.com/watch?v=1r1-e_f_5_4,1r1-e_f_5_4,https://www.youtube.com/watch?v=1r1-e_f_5_4,1r1-e_f_5_4,kept_direct_playable,
sp:4bqLtRRFEsXd7dCTo4EL5t,TKKG,225 - Tanz mit der Giftschlange - Teil 02,https://www.youtube.com/watch?v=k-XfcGXbHOA,k-XfcGXbHOA,https://www.youtube.com/watch?v=cNmOb7V8ajE,cNmOb7V8ajE,unplayable_replaced_by_resolver,reranked resolver candidate: TKKG - Live auf Tour 2025 (Trailer) | TKKG
sp:1Aju70NrvapIiHfOA0Mk1a,Dina Rae,Let Go - Acapella,https://www.youtube.com/watch?v=e7-BEhi8Knk,e7-BEhi8Knk,https://www.youtube.com/watch?v=e7-BEhi8Knk,e7-BEhi8Knk,kept_direct_playable,
sp:0k6HjpWkAfxLWvYo7VnYQ0,Traditional,Den ville sauen / Sulla meg litt,https://www.youtube.com/watch?v=-Q4Cej6e-l4,-Q4Cej6e-l4,https://www.youtube.com/watch?v=-Q4Cej6e-l4,-Q4Cej6e-l4,kept_direct_playable,
sp:4DaR9uc7re3CVfEMNLS8A6,Harish Raghavendra,"Thozhiya (From ""Kadhalil Vizhundhen"")",https://www.youtube.com/watch?v=i2Lygc3U4C4,i2Lygc3U4C4,https://www.youtube.com/watch?v=mAu0JfBR8po,mAu0JfBR8po,unplayable_replaced_by_resolver,"reranked resolver candidate: Thozhiya En Kadhaliya|Kadhalil Vizhunthen|Harish Raghavendra, Sri Charan|Vijay Antony|Nakul, Sunaina | Tamilhits"
sp:5TGCJDjLkKg05iT1ajUE1w,Ludwig van Beethoven,"Wind Quintet in E-Flat Major, Hess 19: II. Adagio maestoso",https://www.youtube.com/watch?v=wSJV2hbd0LM,wSJV2hbd0LM,https://www.youtube.com/watch?v=qok_8ieE0Cw,qok_8ieE0Cw,unplayable_replaced_by_resolver,"cache hit: Wind Quintet in E-Flat Major, WoO 208, Hess 19: II. Adagio maestoso | Otto Racz - Topic | views=2,885"
sp:616OFUxPqyYnHSMRLppzPG,Franz Schubert,"Winterreise, Op. 89, D. 911 (arr. T. Zimmermann and H. Holl): No. 21. Tauschung",https://www.youtube.com/watch?v=7eeGdYWPuCM,7eeGdYWPuCM,https://www.youtube.com/watch?v=7eeGdYWPuCM,7eeGdYWPuCM,kept_direct_playable,
sp:7f00Bnoo0m2dFNOAggAjpC,Christian Rode,Kapitel 1.2 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=BOKrHH8Jef4,BOKrHH8Jef4,https://www.youtube.com/watch?v=BOKrHH8Jef4,BOKrHH8Jef4,kept_direct_playable,
sp:7D8mtvUP5kvj7gvcPSPd1V,Peter Groeger,Kapitel 1.1 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=j_ZTIjgbf8w,j_ZTIjgbf8w,https://www.youtube.com/watch?v=KC9PwNjy5Ls,KC9PwNjy5Ls,unplayable_replaced_by_resolver,reranked resolver candidate: Peter Groeger und Christian Rode: Kanalisation | allscore
sp:1S6FEwVzb6rRQkmWkE7Lga,White Noise for Babies,Womb Sound - Loopable with no fade,https://www.youtube.com/watch?v=RhiiykXv54k,RhiiykXv54k,https://www.youtube.com/watch?v=zSh21F-M8Xw,zSh21F-M8Xw,unplayable_resolver_returned_unplayable,"cache hit: Womb Sounds - Loopable, No Fade | Womb Sounds - Topic | views=6,221"
sp:1KZHrJseeeOv1LEwQH2de9,Peter Groeger,Kapitel 1.2 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=oxU4OixSocs,oxU4OixSocs,https://www.youtube.com/watch?v=KC9PwNjy5Ls,KC9PwNjy5Ls,unplayable_replaced_by_resolver,reranked resolver candidate: Peter Groeger und Christian Rode: Kanalisation | allscore
sp:7Kn4lVyDDCKwDm59K8saVJ,Peter Groeger,Kapitel 5.2 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=oxU4OixSocs,oxU4OixSocs,https://www.youtube.com/watch?v=KC9PwNjy5Ls,KC9PwNjy5Ls,unplayable_replaced_by_resolver,reranked resolver candidate: Peter Groeger und Christian Rode: Kanalisation | allscore
sp:3z0SudUG5EvNVEulVhrQ8B,Peter Groeger,Kapitel 1.4 & Kapitel 2.1 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=aCiP3504kxk,aCiP3504kxk,https://www.youtube.com/watch?v=aCiP3504kxk,aCiP3504kxk,kept_direct_playable,
sp:21iPt9fireiuDEuYrpEQAS,Christian Rode,Kapitel 1.4 & Kapitel 2.1 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=QPkamix-aAs,QPkamix-aAs,https://www.youtube.com/watch?v=QPkamix-aAs,QPkamix-aAs,kept_direct_playable,
sp:0xuv6dytgVPcUG6hLGu2ZB,Christian Rode,Kapitel 3.4 & Kapitel 4.1 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=24WzXmYFGD8,24WzXmYFGD8,https://www.youtube.com/watch?v=24WzXmYFGD8,24WzXmYFGD8,kept_direct_playable,
sp:4bfnoUhFF22MEa4gwCO3Cm,Peter Groeger,Kapitel 1.3 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=HBThCpCMGSU,HBThCpCMGSU,https://www.youtube.com/watch?v=KC9PwNjy5Ls,KC9PwNjy5Ls,unplayable_replaced_by_resolver,reranked resolver candidate: Peter Groeger und Christian Rode: Kanalisation | allscore
sp:2geC54smGdDQMO1GBMwoTc,Peter Groeger,Kapitel 2.5 & Kapitel 3.1 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=uLD0NzzjzZo,uLD0NzzjzZo,https://www.youtube.com/watch?v=p0Y5K4ROkDo,p0Y5K4ROkDo,unplayable_resolver_returned_unplayable,"cache hit: Meister des Sprechens - Christian Rode & Peter Groeger im Gespräch | PuzzleCat Entertainment | views=40,498"
sp:6ZGS8MHhJk4M5iOfE9Ssve,Christian Rode,Kapitel 2.4 & Kapitel 3.1 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=QV9EaemcBS0,QV9EaemcBS0,https://www.youtube.com/watch?v=QV9EaemcBS0,QV9EaemcBS0,kept_direct_playable,
sp:4BD5iae6OwsJOWPWFb2Hyi,Peter Groeger,Kapitel 3.2 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=-cY8UiwfHLo,-cY8UiwfHLo,https://www.youtube.com/watch?v=-cY8UiwfHLo,-cY8UiwfHLo,kept_direct_playable,
sp:7jUAUke1KoxheXUSSfJINl,Peter Groeger,Kapitel 2.4 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=vE-KJJoy7WI,vE-KJJoy7WI,https://www.youtube.com/watch?v=0Ik9Gv9s0TQ,0Ik9Gv9s0TQ,unplayable_replaced_by_resolver,"cache hit: John Le Carre Reads: 'The Night Manager' (1994) Full Audiobook Drama HD | Media Archive 2 | views=111,571"
sp:3dhlv7xiicoTCO1yYJrlpm,Peter Groeger,Kapitel 2.3 - Der Kaiser von Dallas,https://www.youtube.com/watch?v=5rD2I2TUMMc,5rD2I2TUMMc,https://www.youtube.com/watch?v=5rD2I2TUMMc,5rD2I2TUMMc,kept_direct_playable,
sp:7nBFble6TxRPKY9F8wTyR6,Christian Rode,Kapitel 2.2 - Sindbad der Seefahrer,https://www.youtube.com/watch?v=GqEX0x507qA,GqEX0x507qA,https://www.youtube.com/watch?v=FClilo0GR5w,FClilo0GR5w,unplayable_replaced_by_resolver,"cache hit: Christian Rode - Jetpilot & Keynote Speaker; ""Breaking the Soundbarrier"" Trailer English | Christian Rode | views=470"
sp:3SiBe9HRopGnuzfl4s2pWw,Santiago Ziesmer,Kapitel 5.2 & Kapitel 6.1 - Die kleine Hexe - Das Hörspiel,https://www.youtube.com/watch?v=z04b-pMl864,z04b-pMl864,https://www.youtube.com/watch?v=TKSIwMqzFfE,TKSIwMqzFfE,unplayable_replaced_by_resolver,"cache hit: Die Abenteuer der kleinen Hexe Juna - Die Hexprüfung - Das Hörspiel - Folge 1 - | Santiago Ziesmer | views=1,918"
sp:71wFwRo8xGc4lrcyKwsvba,Tainy,Callaita,,,,,no_direct_id,
sp:3X5M53Xi5k1SijRtZMM3TA,Nio Garcia,Te Boté - Remix,,,,,no_direct_id,
sp:4o6BgsqLIBViaGVbx5rbRk,Daryl Hall & John Oates,You Make My Dreams (Come True),,,,,no_direct_id,
sp:75FYqcxt1YEAtqDLrOeIJn,Bob Marley & The Wailers,Three Little Birds,,,,,no_direct_id,
sp:0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,Love You Like A Love Song,,,,,no_direct_id,
sp:5qFeMRz4TvetPmzjre9Dq7,Zion & Lennox,No Es Justo,,,,,no_direct_id,
sp:0VKkyBKCXyR99navhVRqcP,Zion & Lennox,La player (Bandolera),,,,,no_direct_id,
sp:5Z3zRrMIJk7CVpfcLsM9wD,Years & Years,King,,,,,no_direct_id,
sp:0iOZM63lendWRTTeKhZBSC,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",,,,,no_direct_id,
sp:5y788ya4NvwhBznoDIcXwK,Simon & Garfunkel,The Sound of Silence - Acoustic Version,,,,,no_direct_id,
sp:5gflgO9EPbIBf16n5TKnQS,Zion & Lennox,Yo Voy (feat. Daddy Yankee),,,,,no_direct_id,
sp:0qRR9d89hIS0MHRkQ0ejxX,Daryl Hall & John Oates,Rich Girl,,,,,no_direct_id,
sp:7j74lucZ59vqN67Ipe2ZcY,Daryl Hall & John Oates,Maneater,,,,,no_direct_id,
sp:5LyfiK6iXEIBNEtcaGKohl,Bob Marley & The Wailers,Jamming,,,,,no_direct_id,
sp:7BfW1eoDh27W69nxsmRicb,Bob Marley & The Wailers,Buffalo Soldier,,,,,no_direct_id,
sp:6SR0dDuXH2vtgBfMLrivKV,Bob Marley & The Wailers,One Love / People Get Ready - Medley,,,,,no_direct_id,
sp:5kCoykriGdZhWMlm9vrtQI,Lenny Tavárez,Toda - Remix,,,,,no_direct_id,
sp:3TcL0dyCMyr0kyTTc4NLgI,Selena Gomez & The Scene,Who Says,,,,,no_direct_id,
sp:1iRvhKiXRElIH2Uf4gd95P,Jesse & Joy,Dueles,,,,,no_direct_id,
sp:1O18MtSAMUk7JfAVB8gGzs,Banda MS de Sergio Lizárraga,Háblame De Ti,,,,,no_direct_id,
sp:6QhXQOpyYvbpdbyjgAqKdY,Simon & Garfunkel,Cecilia,,,,,no_direct_id,
sp:3WGsYiBXmaT8XyY4Fmry2v,Angus & Julia Stone,Big Jet Plane,,,,,no_direct_id,
sp:3IMLoeLerS7TMpKjxUgAhx,Henrique & Juliano,Arranhão - Ao Vivo,,,,,no_direct_id,
sp:26PwuMotZqcczKLHi4Htz3,Bob Marley & The Wailers,Redemption Song,,,,,no_direct_id,
sp:7Cf2Hsy3cPlA4e115tElXv,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,,,,,no_direct_id,
sp:5YTMV11r6H8eeKuHghbBql,Zion & Lennox,Te Quiero Pa´Mi,,,,,no_direct_id,
sp:7MRU4vOkywuhZ9kbFiPuiu,Wisin & Yandel,Si Supieras,,,,,no_direct_id,
sp:2GiYPEgOA7hb7sqsEWX8df,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,,,,,no_direct_id,
sp:7meQTf97i7gyAzeHTLIytv,Nio Garcia,Mírame - Remix,,,,,no_direct_id,
sp:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,,,,,no_direct_id,
sp:5kIcrM3QVD4BQPFMszQnU1,Jesse & Joy,¡Corre!,,,,,no_direct_id,
sp:5TxRUOsGeWeRl3xOML59Ai,"Tyler, The Creator",ARE WE STILL FRIENDS?,,,,,no_direct_id,
sp:76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,The Boxer,,,,,no_direct_id,
sp:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,,,,,no_direct_id,
sp:6Aw11M9NT2tBeEj3mPKrjy,Bruno & Marrone,Facas - Ao Vivo,,,,,no_direct_id,
sp:6l8EbYRtQMgKOyc1gcDHF9,Simon & Garfunkel,Bridge Over Troubled Water,,,,,no_direct_id,
sp:58Zt987fK6gWxtO0MwEzPn,Bob Marley & The Wailers,Waiting In Vain,,,,,no_direct_id,
sp:4kAtRwNRLMKuoCbxMSxUGI,Wisin & Yandel,Noche De Sexo,,,,,no_direct_id,
sp:3WUEs51GpcvlgU7lehLgLh,Ben&Ben,Kathang Isip,,,,,no_direct_id,
sp:14JKzKrJbPDflw8XyATMey,Henrique & Juliano,A Maior Saudade - Ao Vivo,,,,,no_direct_id,
sp:3J5Pu25BODMex4Jpy4l6FL,Zé Neto & Cristiano,S de Saudade,,,,,no_direct_id,
sp:371Up3WP7OqJNFPf0BiyUe,Zé Neto & Cristiano,Largado Às Traças - Ao Vivo,,,,,no_direct_id,
sp:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,,,,,no_direct_id,
sp:48mqfE8RHAaxVWSr3aSOjD,Angus & Julia Stone,Chateau,,,,,no_direct_id,
sp:3ITkrUvAA6gzxer2UIom3P,Jorge & Mateus,Molhando o Volante,,,,,no_direct_id,
sp:3EUl8M6SzxZl03NPkB8mUd,Brooks & Dunn,Neon Moon,,,,,no_direct_id,
sp:0VWLId2RwPCno9s1cJm2Vy,Nio Garcia,Travesuras - Remix,,,,,no_direct_id,
sp:7bukHRNgGLRySTJEVvLoIR,Henrique & Juliano,Briga Feia - Ao Vivo,,,,,no_direct_id,
sp:6sRLrSetyIwIKhW1eMlUNP,Matheus & Kauan,Vou Ter Que Superar - Ao Vivo,,,,,no_direct_id,
sp:7vCvUJyjMxRkPeo19nxmuk,Hugo & Guilherme,Coração Na Cama - Ao Vivo,,,,,no_direct_id,
sp:1yDiru08Q6omDOGkZMPnei,Ben&Ben,Maybe The Night,,,,,no_direct_id,
sp:5q0NlM6Pm8Pp3orq7zGiRn,Matheus & Kauan,Quarta Cadeira - Ao Vivo,,,,,no_direct_id,
sp:1Kgyx7NLtzsa3gWV1efGHu,Wisin & Yandel,Sexy Movimiento,,,,,no_direct_id,
sp:3yDhZq8f17SmumVmEyCaRN,KC & The Sunshine Band,Give It Up,,,,,no_direct_id,
sp:02yD6Wmpx5kLAoXLQOnuEb,Jesse & Joy,Me Soltaste,,,,,no_direct_id,
sp:7pvrsbBKUQI2QmA74WCJa5,Zé Neto & Cristiano,Ela e Ela,,,,,no_direct_id,
sp:0SjaL4cjD4PXOY4orbZSMZ,Years & Years,Shine,,,,,no_direct_id,
sp:3lI5dscCDez8cF6LF3Me7F,Jesse & Joy,Ecos De Amor,,,,,no_direct_id,
sp:2AxCeJ6PSsBYiTckM0HLY7,Jimi Hendrix,Voodoo Child (Slight Return),,,,,no_direct_id,
sp:0tM4J8aID6qYZOE3e14sCj,Henrique & Juliano,Acordo - Ao Vivo,,,,,no_direct_id,
sp:053zWWZDziDJd3U94x8RuP,Maiara & Maraisa,Todo Mundo Menos Você,,,,,no_direct_id,
sp:2ixi9HWJw5lnLDmRMsiCS5,Zé Neto & Cristiano,Você Beberia Ou Não Beberia?,,,,,no_direct_id,
sp:3ObPkJQAgjAhTwYvDhPrAW,TOMORROW X TOGETHER,Blue Hour,,,,,no_direct_id,
sp:7Fq9RwQxSn3kW85PrDUf0M,Brooks & Dunn,Boot Scootin' Boogie,,,,,no_direct_id,
sp:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,,,,,no_direct_id,
sp:6W8Rl6LMWjCL17EvLlkyxc,Jesse & Joy,Te Esperé,,,,,no_direct_id,
sp:226le7T3p82reYWzsi9Hsz,Brooks & Dunn,"1, 2 Many",,,,,no_direct_id,
sp:73wHYd9m8G8KJenerT2jOs,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,,,,,no_direct_id,
sp:5l9g7py8RCblcvbZgGQgSd,Ben&Ben,Pagtingin,,,,,no_direct_id,
sp:3EZzghqykkfOB0Z8d0kTSt,Brooks & Dunn,Red Dirt Road,,,,,no_direct_id,
sp:3laDGpbCmdrGOhjrcYIBYB,Simone & Simaria,Regime Fechado - Ao Vivo,,,,,no_direct_id,
sp:5uztIMqjl5FTZSYDlOBJjV,Simone & Simaria,Foi Pá Pum,,,,,no_direct_id,
sp:4NNZZXHgn9F3cCgC1YGmLl,Jorge & Mateus,Todo Seu - Ao Vivo,,,,,no_direct_id,
sp:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,,,,,no_direct_id,
sp:09qzRI951OVkXGCc33gzcT,Brooks & Dunn,My Maria,,,,,no_direct_id,
sp:6etab3UBCo5GOTMZqUvRka,Simone & Simaria,Ta Tum Tum,,,,,no_direct_id,
sp:1YUWhlQjFv7MQpcbb77zTL,Pineapple StormTv,Poesia Acústica #3: Capricorniana,,,,,no_direct_id,
sp:4qbi9JDziBh3cxi9SFUbeu,Hector & Tito,"Baila Morena (with Luny Tunes, Noriega) - Remix",,,,,no_direct_id,
sp:5Vw6ZLNB6Ko7VZM6vmNIbr,Diego & Victor Hugo,O Alvo (feat. Henrique & Juliano) - Ao Vivo,,,,,no_direct_id,
sp:7o67roCVsFiCt7Cf0ZLOJq,Daryl Hall & John Oates,Out of Touch,,,,,no_direct_id,
sp:5sQGo3fB2NoFalyy4uZjiu,Silvio Rodríguez,Ojalá,,,,,no_direct_id,
